0.000000000000000000e+00,9.083250000000000490e-01,1.907999999999999974e-01,4.007000000000000006e-01,9.962500000000000522e-02,3.268499999999999739e-01,1.442749999999999866e-01,1.934750000000000081e-01,2.586499999999999910e-01,6.008999999999999897e-01,1.882749999999999979e-01,7.421999999999999709e-01,1.803250000000000131e-01,8.851999999999999869e-01,8.590250000000000385e-01,2.391000000000000070e-01,1.710500000000000076e-01,2.083250000000000102e-01,3.474999999999999756e-01,7.095000000000000195e-01,1.514749999999999985e-01,1.763250000000000095e-01,2.022249999999999881e-01,3.599249999999999949e-01,3.576250000000000262e-01,1.706249999999999989e-01,1.629750000000000087e-01,2.944249999999999923e-01,2.879249999999999865e-01,8.078250000000000153e-01,2.607249999999999845e-01,1.683250000000000024e-01,2.003000000000000058e-01,3.906499999999999972e-01,2.064249999999999974e-01,4.063499999999999890e-01,3.826999999999999846e-01,6.727250000000000174e-01,1.769249999999999989e-01,7.152749999999999941e-01,1.842499999999999971e-01,1.338999999999999913e-01,1.688250000000000028e-01,1.848750000000000115e-01,3.813750000000000195e-01,2.041749999999999954e-01,1.842000000000000026e-01,1.671999999999999875e-01,9.035999999999999588e-01,8.139250000000000096e-01,1.499500000000000000e-01,8.932999999999999829e-01,1.696000000000000008e-01,1.685250000000000081e-01,1.524000000000000077e-01,2.112249999999999961e-01,9.450250000000000039e-01,2.209250000000000103e-01,1.674249999999999905e-01,1.295999999999999930e-01,2.235499999999999987e-01,1.834999999999999964e-01,1.348000000000000032e-01,1.703999999999999959e-01,4.254749999999999921e-01,1.497249999999999970e-01,8.925999999999999490e-01,1.547499999999999987e-01,2.751750000000000029e-01,2.275000000000000078e-01,1.293499999999999928e-01,1.681249999999999967e-01,8.960000000000000187e-01,1.826750000000000040e-01,2.283749999999999947e-01,1.900999999999999912e-01,1.920999999999999930e-01,1.830499999999999905e-01,9.035999999999999588e-01,6.920250000000000012e-01,2.448750000000000093e-01,8.902499999999999858e-01,6.329500000000000126e-01,2.186250000000000138e-01,1.611499999999999877e-01,1.531250000000000111e-01,2.414000000000000035e-01,9.035999999999999588e-01,2.162499999999999978e-01,1.379249999999999921e-01,1.530499999999999916e-01,4.703749999999999876e-01,2.505000000000000004e-01,2.320250000000000090e-01,1.641499999999999904e-01,1.691999999999999893e-01,1.637750000000000039e-01,1.855499999999999927e-01,1.443750000000000033e-01,2.835250000000000270e-01
9.083250000000000490e-01,0.000000000000000000e+00,9.065750000000000197e-01,9.001249999999999529e-01,9.047749999999999959e-01,8.666749999999999732e-01,9.089249999999999829e-01,9.056750000000000078e-01,8.661250000000000338e-01,9.187250000000000139e-01,9.064999999999999725e-01,1.000000000000000000e+00,9.058749999999999858e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.051749999999999519e-01,9.097250000000000059e-01,9.102999999999999980e-01,9.183750000000000524e-01,9.997749999999999693e-01,9.060000000000000275e-01,9.098500000000000476e-01,9.062500000000000000e-01,8.977749999999999897e-01,8.547000000000000153e-01,9.096250000000000169e-01,9.067250000000000032e-01,8.568999999999999950e-01,9.025999999999999579e-01,1.000000000000000000e+00,9.103999999999999870e-01,9.095499999999999696e-01,9.038000000000000478e-01,8.902750000000000385e-01,9.086750000000000105e-01,1.000000000000000000e+00,9.175999999999999712e-01,9.212749999999999551e-01,9.055999999999999606e-01,6.413999999999999702e-01,9.020000000000000240e-01,9.071000000000000174e-01,8.952250000000000485e-01,9.060500000000000220e-01,9.043499999999999872e-01,9.086750000000000105e-01,9.049249999999999794e-01,9.094750000000000334e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.053750000000000409e-01,1.000000000000000000e+00,9.081749999999999545e-01,9.094999999999999751e-01,9.114250000000000407e-01,9.097750000000000004e-01,1.000000000000000000e+00,9.045499999999999652e-01,9.092500000000000027e-01,9.039000000000000368e-01,9.011000000000000121e-01,9.041249999999999565e-01,9.089500000000000357e-01,9.092000000000000082e-01,7.698249999999999815e-01,9.073499999999999899e-01,1.000000000000000000e+00,9.038749999999999840e-01,9.084750000000000325e-01,9.082999999999999963e-01,9.090749999999999664e-01,9.104499999999999815e-01,8.751999999999999780e-01,9.092249999999999499e-01,9.051500000000000101e-01,9.087250000000000050e-01,9.002000000000000002e-01,9.021749999999999492e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.135499999999999732e-01,9.999000000000000110e-01,9.647499999999999964e-01,9.062999999999999945e-01,9.075250000000000261e-01,9.015499999999999625e-01,8.906250000000000000e-01,1.000000000000000000e+00,9.097250000000000059e-01,9.081500000000000128e-01,9.052000000000000046e-01,8.959500000000000242e-01,8.927749999999999853e-01,8.997000000000000552e-01,9.098000000000000531e-01,9.092249999999999499e-01,9.092999999999999972e-01,9.035250000000000226e-01,9.055750000000000188e-01,9.093499999999999917e-01
1.907999999999999974e-01,9.065750000000000197e-01,0.000000000000000000e+00,4.121750000000000136e-01,1.741749999999999965e-01,2.908499999999999974e-01,1.286249999999999893e-01,7.202500000000000568e-02,2.324249999999999927e-01,6.171999999999999709e-01,6.679999999999999827e-02,7.832999999999999963e-01,1.092999999999999944e-01,8.941999999999999948e-01,8.402249999999999996e-01,1.980500000000000038e-01,1.572500000000000009e-01,1.947250000000000092e-01,3.220999999999999974e-01,7.585499999999999465e-01,1.043250000000000011e-01,1.590000000000000024e-01,9.477499999999999813e-02,3.672750000000000181e-01,2.795750000000000179e-01,1.564750000000000030e-01,1.358749999999999958e-01,2.695000000000000173e-01,1.967000000000000137e-01,7.641999999999999904e-01,2.468249999999999889e-01,1.549000000000000099e-01,1.609250000000000125e-01,4.466749999999999887e-01,1.088250000000000051e-01,4.656000000000000139e-01,3.632750000000000146e-01,7.132749999999999924e-01,8.467500000000000027e-02,7.236500000000000155e-01,1.614250000000000129e-01,1.221750000000000058e-01,2.692249999999999921e-01,7.645000000000000406e-02,3.420750000000000179e-01,9.247500000000000164e-02,5.355000000000000038e-02,1.356749999999999901e-01,8.947000000000000508e-01,7.224249999999999838e-01,1.343999999999999917e-01,9.047500000000000542e-01,1.576500000000000123e-01,1.569750000000000034e-01,1.361999999999999877e-01,1.993749999999999967e-01,9.007749999999999924e-01,1.585000000000000020e-01,1.549000000000000099e-01,1.206750000000000045e-01,1.977250000000000119e-01,6.757499999999999618e-02,2.065249999999999864e-01,1.569500000000000062e-01,3.767249999999999766e-01,1.390750000000000042e-01,8.958500000000000352e-01,1.344249999999999889e-01,2.539250000000000118e-01,2.179500000000000048e-01,1.187000000000000000e-01,1.562250000000000028e-01,8.944750000000000201e-01,7.372499999999999887e-02,1.990500000000000047e-01,5.165000000000000147e-02,4.685000000000000275e-02,1.619750000000000079e-01,8.947000000000000508e-01,7.092749999999999888e-01,1.752499999999999891e-01,8.962999999999999856e-01,6.616250000000000187e-01,1.706999999999999906e-01,1.449999999999999900e-01,1.429249999999999965e-01,2.158499999999999863e-01,8.947000000000000508e-01,1.801750000000000018e-01,1.254500000000000060e-01,1.333749999999999936e-01,4.695500000000000229e-01,2.065750000000000086e-01,1.988250000000000017e-01,1.410500000000000087e-01,1.557000000000000051e-01,1.463500000000000079e-01,1.253749999999999865e-01,1.091499999999999970e-01,1.541750000000000065e-01
4.007000000000000006e-01,9.001249999999999529e-01,4.121750000000000136e-01,0.000000000000000000e+00,4.083749999999999880e-01,4.726000000000000201e-01,3.897999999999999798e-01,4.105500000000000260e-01,4.173749999999999960e-01,6.534999999999999698e-01,4.077250000000000041e-01,8.065999999999999837e-01,3.901999999999999913e-01,8.917500000000000426e-01,8.524749999999999828e-01,4.321499999999999786e-01,4.016750000000000043e-01,4.081250000000000155e-01,4.345499999999999918e-01,7.899749999999999828e-01,3.980500000000000149e-01,4.027249999999999996e-01,4.050250000000000239e-01,4.580000000000000182e-01,4.753749999999999920e-01,4.018249999999999877e-01,3.914750000000000174e-01,4.450250000000000039e-01,4.639249999999999763e-01,8.001249999999999751e-01,3.888750000000000262e-01,4.020500000000000185e-01,3.983249999999999846e-01,5.426999999999999602e-01,4.067999999999999949e-01,5.313250000000000473e-01,4.743499999999999939e-01,7.260250000000000314e-01,4.040000000000000258e-01,7.649000000000000243e-01,3.836499999999999910e-01,3.896249999999999991e-01,4.410749999999999948e-01,4.011750000000000038e-01,4.827750000000000097e-01,4.068999999999999839e-01,4.099749999999999783e-01,3.887499999999999845e-01,9.058000000000000496e-01,7.710000000000000187e-01,3.877749999999999808e-01,9.004250000000000309e-01,4.012249999999999983e-01,4.013749999999999818e-01,3.865250000000000075e-01,4.069999999999999729e-01,9.100749999999999673e-01,3.979750000000000232e-01,4.018749999999999822e-01,3.878499999999999726e-01,4.300249999999999906e-01,4.064249999999999807e-01,4.024499999999999744e-01,4.020750000000000157e-01,5.572500000000000231e-01,3.989249999999999741e-01,8.974499999999999700e-01,3.843250000000000277e-01,4.430499999999999994e-01,3.774000000000000132e-01,3.900000000000000133e-01,4.014750000000000263e-01,9.008249999999999869e-01,4.050500000000000211e-01,3.789000000000000146e-01,4.092749999999999999e-01,4.146750000000000158e-01,3.924250000000000238e-01,9.058000000000000496e-01,7.387749999999999595e-01,4.077749999999999986e-01,9.019000000000000350e-01,7.175500000000000211e-01,3.954750000000000210e-01,4.007749999999999924e-01,3.860250000000000070e-01,4.007749999999999924e-01,9.058000000000000496e-01,4.089499999999999802e-01,3.927749999999999853e-01,3.900000000000000133e-01,5.401500000000000190e-01,4.294749999999999956e-01,4.299250000000000016e-01,3.959500000000000242e-01,4.017249999999999988e-01,3.884000000000000230e-01,3.996000000000000107e-01,3.924000000000000266e-01,4.537999999999999812e-01
9.962500000000000522e-02,9.047749999999999959e-01,1.741749999999999965e-01,4.083749999999999880e-01,0.000000000000000000e+00,3.451750000000000096e-01,1.657500000000000084e-01,1.787499999999999922e-01,2.696749999999999980e-01,6.016000000000000236e-01,1.681499999999999939e-01,7.469500000000000028e-01,1.687500000000000111e-01,8.957749999999999879e-01,8.624749999999999917e-01,2.527249999999999774e-01,1.942500000000000060e-01,2.225999999999999923e-01,3.511250000000000204e-01,7.135500000000000176e-01,1.498500000000000110e-01,1.981999999999999873e-01,1.886750000000000094e-01,3.682000000000000273e-01,3.581250000000000266e-01,1.927500000000000047e-01,1.713749999999999996e-01,3.073000000000000176e-01,2.755750000000000144e-01,8.078250000000000153e-01,2.682999999999999829e-01,1.928499999999999936e-01,2.064249999999999974e-01,3.828250000000000264e-01,1.972750000000000059e-01,4.102500000000000036e-01,3.892499999999999849e-01,6.862749999999999684e-01,1.592250000000000054e-01,6.881500000000000394e-01,1.949500000000000122e-01,1.655999999999999972e-01,1.927999999999999992e-01,1.706249999999999989e-01,3.775499999999999967e-01,1.938249999999999973e-01,1.712750000000000106e-01,1.741000000000000048e-01,8.943750000000000311e-01,8.075999999999999845e-01,1.683250000000000024e-01,8.679499999999999993e-01,1.928999999999999881e-01,1.913999999999999868e-01,1.726250000000000007e-01,2.285250000000000059e-01,9.476250000000000506e-01,2.193249999999999922e-01,1.921249999999999902e-01,1.570000000000000007e-01,2.474000000000000088e-01,1.636749999999999872e-01,1.234250000000000069e-01,1.925000000000000044e-01,4.277000000000000246e-01,1.766000000000000070e-01,8.998249999999999860e-01,1.737249999999999905e-01,2.903999999999999915e-01,2.338500000000000023e-01,1.611249999999999905e-01,1.921249999999999902e-01,8.954999999999999627e-01,1.721499999999999975e-01,2.300000000000000100e-01,1.754999999999999893e-01,1.729749999999999899e-01,1.958499999999999963e-01,8.943750000000000311e-01,6.903500000000000192e-01,2.384749999999999925e-01,8.947000000000000508e-01,6.381250000000000533e-01,2.144250000000000045e-01,1.859500000000000042e-01,1.695250000000000090e-01,2.407999999999999863e-01,8.943750000000000311e-01,2.207250000000000045e-01,1.728250000000000064e-01,1.680000000000000104e-01,4.737999999999999989e-01,2.644750000000000156e-01,2.534750000000000059e-01,1.799250000000000016e-01,1.922999999999999987e-01,1.813750000000000084e-01,1.850499999999999923e-01,1.534750000000000003e-01,2.676250000000000018e-01
3.268499999999999739e-01,8.666749999999999732e-01,2.908499999999999974e-01,4.726000000000000201e-01,3.451750000000000096e-01,0.000000000000000000e+00,2.600000000000000089e-01,2.971249999999999725e-01,2.267000000000000126e-01,6.286749999999999838e-01,2.827000000000000068e-01,7.716250000000000053e-01,2.764249999999999763e-01,8.616249999999999742e-01,8.100500000000000478e-01,3.309250000000000247e-01,2.834999999999999742e-01,3.060499999999999887e-01,4.228500000000000036e-01,7.876250000000000195e-01,2.609750000000000125e-01,2.788749999999999840e-01,3.019499999999999962e-01,4.466999999999999860e-01,3.190500000000000003e-01,2.840750000000000219e-01,2.692999999999999838e-01,2.628499999999999726e-01,3.795000000000000040e-01,7.441750000000000309e-01,3.468749999999999889e-01,2.808999999999999830e-01,2.927500000000000102e-01,6.120999999999999774e-01,3.072250000000000258e-01,6.269500000000000073e-01,4.425000000000000044e-01,6.954000000000000181e-01,2.675250000000000128e-01,9.034999999999999698e-01,2.809499999999999775e-01,2.587249999999999828e-01,4.162000000000000144e-01,2.852999999999999980e-01,4.522499999999999853e-01,2.872250000000000081e-01,2.839499999999999802e-01,2.744500000000000273e-01,1.000000000000000000e+00,7.608000000000000318e-01,2.655500000000000083e-01,1.000000000000000000e+00,2.822250000000000036e-01,2.834499999999999797e-01,2.734249999999999736e-01,3.144500000000000073e-01,8.620750000000000357e-01,3.150000000000000022e-01,2.812999999999999945e-01,2.565999999999999948e-01,3.422499999999999987e-01,2.907750000000000057e-01,3.587750000000000106e-01,2.838749999999999885e-01,4.033249999999999891e-01,2.632999999999999785e-01,8.660499999999999865e-01,2.615999999999999992e-01,3.806499999999999884e-01,3.200500000000000012e-01,2.571749999999999869e-01,2.834749999999999770e-01,9.111000000000000210e-01,2.796000000000000152e-01,3.065999999999999837e-01,2.863749999999999907e-01,2.938000000000000056e-01,2.756000000000000116e-01,1.000000000000000000e+00,7.281250000000000222e-01,3.237749999999999795e-01,8.816249999999999920e-01,6.915000000000000036e-01,3.110749999999999904e-01,2.689500000000000224e-01,2.755250000000000199e-01,3.225750000000000006e-01,1.000000000000000000e+00,3.089999999999999969e-01,2.447249999999999981e-01,2.735750000000000126e-01,5.515750000000000375e-01,3.342499999999999916e-01,3.339750000000000218e-01,2.712499999999999911e-01,2.824499999999999789e-01,2.733999999999999764e-01,2.842000000000000082e-01,2.462749999999999939e-01,3.780000000000000027e-01
1.442749999999999866e-01,9.089249999999999829e-01,1.286249999999999893e-01,3.897999999999999798e-01,1.657500000000000084e-01,2.600000000000000089e-01,0.000000000000000000e+00,1.313249999999999973e-01,1.953000000000000014e-01,6.144249999999999989e-01,1.198499999999999982e-01,7.834499999999999797e-01,1.134750000000000064e-01,8.870749999999999469e-01,8.383749999999999813e-01,1.582749999999999990e-01,8.752500000000000557e-02,1.470249999999999890e-01,2.963749999999999996e-01,7.522750000000000270e-01,8.657499999999999918e-02,9.594999999999999363e-02,1.411499999999999977e-01,3.352499999999999925e-01,2.991500000000000270e-01,8.694999999999999951e-02,8.955000000000000460e-02,2.365750000000000075e-01,2.197250000000000036e-01,7.643750000000000266e-01,2.163249999999999895e-01,8.492500000000000049e-02,1.351249999999999951e-01,4.354750000000000010e-01,1.492249999999999965e-01,4.373750000000000138e-01,3.527500000000000080e-01,7.150750000000000162e-01,1.056249999999999967e-01,7.232499999999999485e-01,1.121749999999999969e-01,6.352499999999999813e-02,2.316749999999999921e-01,1.209500000000000020e-01,3.421750000000000069e-01,1.357250000000000123e-01,1.208499999999999991e-01,9.017500000000000515e-02,9.001000000000000112e-01,7.230250000000000288e-01,7.767499999999999405e-02,9.046499999999999542e-01,8.784999999999999754e-02,8.672499999999999654e-02,7.597500000000000087e-02,1.431749999999999967e-01,8.984499999999999709e-01,1.597500000000000031e-01,8.530000000000000082e-02,5.834999999999999909e-02,1.516750000000000043e-01,1.285250000000000004e-01,1.849250000000000060e-01,8.724999999999999423e-02,3.532750000000000057e-01,7.249999999999999500e-02,8.938749999999999751e-01,7.682500000000000440e-02,1.985000000000000098e-01,1.814749999999999974e-01,6.322500000000000342e-02,8.602500000000000424e-02,8.956250000000000044e-01,1.134750000000000064e-01,1.716499999999999970e-01,1.251500000000000112e-01,1.315749999999999975e-01,1.134249999999999980e-01,9.001000000000000112e-01,7.045000000000000151e-01,1.853249999999999897e-01,8.926500000000000545e-01,6.462499999999999911e-01,1.625500000000000000e-01,7.574999999999999789e-02,9.242499999999999327e-02,1.897000000000000075e-01,9.001000000000000112e-01,1.498750000000000082e-01,7.099999999999999367e-02,8.415000000000000258e-02,4.481499999999999928e-01,1.664499999999999869e-01,1.537250000000000005e-01,8.770000000000000018e-02,8.634999999999999620e-02,8.942500000000000449e-02,1.141500000000000015e-01,6.295000000000000595e-02,2.174750000000000016e-01
1.934750000000000081e-01,9.056750000000000078e-01,7.202500000000000568e-02,4.105500000000000260e-01,1.787499999999999922e-01,2.971249999999999725e-01,1.313249999999999973e-01,0.000000000000000000e+00,2.363500000000000045e-01,6.150250000000000439e-01,8.372499999999999387e-02,7.852749999999999453e-01,1.151250000000000051e-01,8.977000000000000535e-01,8.416500000000000092e-01,2.009499999999999897e-01,1.603249999999999953e-01,1.948499999999999954e-01,3.195250000000000035e-01,7.585499999999999465e-01,1.111250000000000016e-01,1.627500000000000058e-01,1.007750000000000035e-01,3.655249999999999888e-01,2.889249999999999874e-01,1.601750000000000118e-01,1.381249999999999978e-01,2.724249999999999727e-01,2.101000000000000090e-01,7.656500000000000528e-01,2.500749999999999917e-01,1.582999999999999963e-01,1.616499999999999881e-01,4.433750000000000191e-01,1.167500000000000066e-01,4.616000000000000103e-01,3.657250000000000223e-01,7.118499999999999828e-01,9.527499999999999858e-02,7.191250000000000142e-01,1.623999999999999888e-01,1.250000000000000000e-01,2.701999999999999957e-01,8.567500000000000115e-02,3.460750000000000215e-01,1.009250000000000008e-01,7.307500000000000107e-02,1.370500000000000052e-01,8.912999999999999812e-01,7.208499999999999908e-01,1.374750000000000139e-01,9.039500000000000313e-01,1.613499999999999934e-01,1.599750000000000061e-01,1.373499999999999999e-01,1.988499999999999990e-01,9.014999999999999680e-01,1.619250000000000134e-01,1.584250000000000103e-01,1.241499999999999965e-01,2.000250000000000083e-01,8.032499999999999363e-02,2.060500000000000109e-01,1.603499999999999925e-01,3.809250000000000136e-01,1.426999999999999935e-01,8.969249999999999723e-01,1.369499999999999884e-01,2.530249999999999999e-01,2.168750000000000122e-01,1.224750000000000005e-01,1.598999999999999866e-01,8.944499999999999673e-01,8.402500000000000246e-02,2.002500000000000113e-01,7.290000000000000646e-02,7.702499999999999625e-02,1.625250000000000028e-01,8.912999999999999812e-01,7.095749999999999558e-01,1.828750000000000098e-01,8.968000000000000416e-01,6.628249999999999975e-01,1.735250000000000126e-01,1.484000000000000041e-01,1.446749999999999980e-01,2.156250000000000111e-01,8.912999999999999812e-01,1.811000000000000110e-01,1.287500000000000033e-01,1.340749999999999997e-01,4.673249999999999904e-01,2.091000000000000081e-01,2.021499999999999964e-01,1.427750000000000130e-01,1.591500000000000137e-01,1.466749999999999998e-01,1.275749999999999940e-01,1.151749999999999996e-01,1.664499999999999869e-01
2.586499999999999910e-01,8.661250000000000338e-01,2.324249999999999927e-01,4.173749999999999960e-01,2.696749999999999980e-01,2.267000000000000126e-01,1.953000000000000014e-01,2.363500000000000045e-01,0.000000000000000000e+00,5.787250000000000449e-01,2.259249999999999869e-01,7.926499999999999657e-01,2.039999999999999869e-01,8.533250000000000002e-01,8.369250000000000300e-01,2.714750000000000218e-01,2.221750000000000114e-01,2.416999999999999982e-01,3.668500000000000094e-01,7.766750000000000043e-01,2.112999999999999878e-01,2.232250000000000068e-01,2.314499999999999891e-01,3.741749999999999798e-01,2.384249999999999980e-01,2.229500000000000093e-01,2.097749999999999893e-01,1.866250000000000131e-01,3.194000000000000172e-01,7.755250000000000199e-01,2.771250000000000102e-01,2.200749999999999929e-01,1.880249999999999977e-01,5.177249999999999908e-01,2.374749999999999917e-01,5.279500000000000304e-01,3.955000000000000182e-01,6.978999999999999648e-01,2.119749999999999968e-01,8.105750000000000455e-01,1.973000000000000032e-01,1.986249999999999960e-01,3.362499999999999933e-01,2.144999999999999962e-01,4.084749999999999770e-01,2.312750000000000083e-01,2.244750000000000079e-01,2.093500000000000083e-01,1.000000000000000000e+00,8.181500000000000439e-01,1.911499999999999866e-01,9.043250000000000455e-01,2.195749999999999924e-01,2.205749999999999933e-01,2.028500000000000025e-01,2.485249999999999959e-01,8.981999999999999984e-01,2.245499999999999996e-01,2.205249999999999988e-01,1.871250000000000135e-01,2.745500000000000163e-01,2.258000000000000007e-01,2.496750000000000080e-01,2.210000000000000020e-01,3.298749999999999738e-01,2.094749999999999945e-01,8.772750000000000270e-01,1.818500000000000116e-01,2.977250000000000174e-01,2.293000000000000038e-01,1.976999999999999869e-01,2.215749999999999942e-01,9.110749999999999682e-01,2.182749999999999968e-01,2.395500000000000129e-01,2.291499999999999926e-01,2.360250000000000126e-01,2.046999999999999931e-01,1.000000000000000000e+00,6.918999999999999595e-01,2.598500000000000254e-01,8.938249999999999806e-01,6.594499999999999806e-01,2.262750000000000039e-01,2.150499999999999912e-01,1.956499999999999906e-01,2.298250000000000015e-01,1.000000000000000000e+00,2.449500000000000011e-01,1.920250000000000012e-01,1.960749999999999993e-01,4.773499999999999965e-01,2.689750000000000196e-01,2.669250000000000234e-01,2.174750000000000016e-01,2.204000000000000126e-01,1.990750000000000020e-01,2.170749999999999902e-01,1.990000000000000102e-01,3.101499999999999813e-01
6.008999999999999897e-01,9.187250000000000139e-01,6.171999999999999709e-01,6.534999999999999698e-01,6.016000000000000236e-01,6.286749999999999838e-01,6.144249999999999989e-01,6.150250000000000439e-01,5.787250000000000449e-01,0.000000000000000000e+00,6.193750000000000089e-01,9.238499999999999490e-01,6.113750000000000018e-01,1.000000000000000000e+00,9.120500000000000274e-01,6.604999999999999760e-01,6.218000000000000194e-01,6.210250000000000492e-01,7.295249999999999790e-01,8.570750000000000313e-01,6.123250000000000082e-01,6.229000000000000092e-01,6.122999999999999554e-01,6.390749999999999487e-01,5.557499999999999662e-01,6.212999999999999634e-01,6.155500000000000416e-01,6.039999999999999813e-01,7.038750000000000284e-01,8.245749999999999469e-01,6.220250000000000501e-01,6.216500000000000359e-01,6.018999999999999906e-01,5.213250000000000384e-01,6.169249999999999456e-01,7.759749999999999703e-01,6.681500000000000217e-01,7.099499999999999700e-01,6.183750000000000080e-01,8.493000000000000549e-01,6.150499999999999856e-01,6.117749999999999577e-01,6.263499999999999623e-01,6.086000000000000298e-01,7.357500000000000151e-01,6.142750000000000155e-01,6.176749999999999741e-01,6.197249999999999703e-01,1.000000000000000000e+00,9.551500000000000545e-01,6.179000000000000048e-01,8.380750000000000144e-01,6.199249999999999483e-01,6.203750000000000098e-01,6.231750000000000345e-01,6.267749999999999710e-01,9.878500000000000059e-01,6.117249999999999632e-01,6.211999999999999744e-01,6.118000000000000105e-01,6.693249999999999478e-01,6.125249999999999861e-01,5.805500000000000105e-01,6.227749999999999675e-01,6.263250000000000206e-01,6.121499999999999719e-01,4.922250000000000236e-01,6.151499999999999746e-01,5.869250000000000300e-01,6.103250000000000064e-01,6.098249999999999504e-01,6.220999999999999863e-01,9.237250000000000183e-01,6.149000000000000021e-01,6.193499999999999561e-01,6.192750000000000199e-01,6.208749999999999547e-01,6.091750000000000220e-01,1.000000000000000000e+00,7.516500000000000403e-01,6.180999999999999828e-01,9.756249999999999645e-01,6.748250000000000082e-01,6.075500000000000345e-01,6.216249999999999831e-01,6.024000000000000465e-01,6.144500000000000517e-01,1.000000000000000000e+00,6.309000000000000163e-01,6.090999999999999748e-01,6.085749999999999771e-01,6.735499999999999821e-01,6.562000000000000055e-01,6.536999999999999478e-01,6.183750000000000080e-01,6.221999999999999753e-01,6.130999999999999783e-01,6.187000000000000277e-01,6.157000000000000250e-01,6.030999999999999694e-01
